antecedente,consecuente,support,confidence,lift
addiction_score=Q1 + device_usage=Q1 + grades=Q3,stress_level=Medium,0.053273998728544186,0.9415730337078653,1.7758925443914533
stress_level=Medium,addiction_score=Q1 + device_usage=Q1 + grades=Q3,0.053273998728544186,0.10047961630695444,1.7758925443914533
grades=Q2 + stress_level=Medium,addiction_score=Q2,0.06853146853146853,0.4443528441879637,1.7758308534239504
addiction_score=Q2,grades=Q2 + stress_level=Medium,0.06853146853146853,0.2738821138211382,1.7758308534239504
stress_level=Medium,grades=Q2 + reaction_time_ms=Q3,0.06675143038779402,0.12589928057553956,1.7745481034527215
grades=Q2 + reaction_time_ms=Q3,stress_level=Medium,0.06675143038779402,0.9408602150537634,1.7745481034527215
attendance=Q3 + stress_level=Medium,gaming_hours=Q2,0.05708836617927527,0.4423645320197044,1.773291052158499
gaming_hours=Q2,attendance=Q3 + stress_level=Medium,0.05708836617927527,0.22884811416921508,1.773291052158499
stress_level=Medium,addiction_score=Q2 + sleep_hours=Q3,0.057596948506039414,0.10863309352517986,1.7689426098872454
addiction_score=Q2 + sleep_hours=Q3,stress_level=Medium,0.057596948506039414,0.937888198757764,1.7689426098872454
grades=Q2 + study_hours=Q1,stress_level=Medium,0.07603305785123966,0.934375,1.762316396882494
stress_level=Medium,grades=Q2 + study_hours=Q1,0.07603305785123966,0.14340527577937648,1.7623163968824938
addiction_score=Q2 + sleep_hours=Q4,stress_level=Medium,0.05607120152574698,0.9323467230443975,1.758490881713234
stress_level=Medium,addiction_score=Q2 + sleep_hours=Q4,0.05607120152574698,0.10575539568345324,1.758490881713234
stress_level=Medium,addiction_score=Q1 + grades=Q3,0.07183725365543547,0.1354916067146283,1.7584843016675766
addiction_score=Q1 + grades=Q3,stress_level=Medium,0.07183725365543547,0.9323432343234322,1.7584843016675766
study_hours=Q1,gaming_hours=Q4 + grades=Q1 + stress_level=Low,0.059885568976478065,0.23920771965464702,1.7582885187699056
gaming_hours=Q4 + grades=Q1 + stress_level=Low,study_hours=Q1,0.059885568976478065,0.44018691588785047,1.7582885187699056
grades=Q4 + stress_level=Medium,sleep_hours=Q4,0.06993006993006994,0.4378980891719746,1.7580747684214293
sleep_hours=Q4,grades=Q4 + stress_level=Medium,0.06993006993006994,0.2807554874936192,1.7580747684214293
gender=Female + grades=Q4,device_usage=Q1,0.05314685314685315,0.43953732912723453,1.7539122747771179
device_usage=Q1,gender=Female + grades=Q4,0.05314685314685315,0.21207508878741754,1.7539122747771179
gaming_hours=Q1 + reaction_time_ms=Q4,age=Q1 + stress_level=Medium,0.06598855689764781,0.31435493640218054,1.7509926167161118
age=Q1 + stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4,0.06598855689764781,0.3675637393767705,1.7509926167161116
study_hours=Q1,gaming_hours=Q4 + grades=Q1,0.059885568976478065,0.23920771965464702,1.7452399954395164
gaming_hours=Q4 + grades=Q1,study_hours=Q1,0.059885568976478065,0.4369202226345083,1.7452399954395164
reaction_time_ms=Q4,attendance=Q4 + stress_level=Medium,0.057596948506039414,0.23041709053916581,1.7442063687108174
attendance=Q4 + stress_level=Medium,reaction_time_ms=Q4,0.057596948506039414,0.4359961501443696,1.7442063687108174
device_usage=Q1,grades=Q4,0.10921805467260012,0.4358193810248604,1.7434992023196985
grades=Q4,device_usage=Q1,0.10921805467260012,0.4369277721261444,1.7434992023196985
device_usage=Q3,addiction_score=Q3 + gaming_hours=Q3,0.06433566433566433,0.25803161652218254,1.741990269482374
addiction_score=Q3 + gaming_hours=Q3,device_usage=Q3,0.06433566433566433,0.4343347639484978,1.741990269482374
stress_level=Medium + study_hours=Q2,grades=Q3,0.06420851875397329,0.4349698535745047,1.7409862078185647
grades=Q3,stress_level=Medium + study_hours=Q2,0.06420851875397329,0.2569974554707379,1.7409862078185645
stress_level=Medium,addiction_score=Q2 + study_hours=Q1,0.057469802924348376,0.10839328537170263,1.7398228356090637
addiction_score=Q2 + study_hours=Q1,stress_level=Medium,0.057469802924348376,0.9224489795918367,1.7398228356090637
reaction_time_ms=Q3,age=Q3 + stress_level=Medium,0.051875397329942785,0.20752797558494404,1.7382401788877369
age=Q3 + stress_level=Medium,reaction_time_ms=Q3,0.051875397329942785,0.43450479233226835,1.7382401788877369
stress_level=Medium,addiction_score=Q2 + study_hours=Q2,0.058232676414494595,0.10983213429256594,1.73808800042461
addiction_score=Q2 + study_hours=Q2,stress_level=Medium,0.058232676414494595,0.9215291750503019,1.73808800042461
stress_level=Medium,addiction_score=Q2 + grades=Q2,0.06853146853146853,0.12925659472422063,1.737783106847855
addiction_score=Q2 + grades=Q2,stress_level=Medium,0.06853146853146853,0.9213675213675214,1.737783106847855
stress_level=Medium + study_hours=Q3,device_usage=Q1,0.06039415130324221,0.4353803849679193,1.7373245701535693
device_usage=Q1,stress_level=Medium + study_hours=Q3,0.06039415130324221,0.24099441907661082,1.7373245701535691
reaction_time_ms=Q4,age=Q1 + stress_level=Medium,0.07794024157660522,0.3118006103763988,1.7367647313104648
age=Q1 + stress_level=Medium,reaction_time_ms=Q4,0.07794024157660522,0.43413597733711046,1.7367647313104648
social_activity=Q1 + stress_level=Medium,gaming_hours=Q2,0.0586141131595677,0.4320524835988753,1.7319535084124131
gaming_hours=Q2,social_activity=Q1 + stress_level=Medium,0.0586141131595677,0.23496432212028542,1.7319535084124131
stress_level=Medium,device_usage=Q1 + grades=Q3,0.07132867132867132,0.13453237410071942,1.7317465176794733
device_usage=Q1 + grades=Q3,stress_level=Medium,0.07132867132867132,0.9181669394435351,1.7317465176794733
reaction_time_ms=Q3,grades=Q2 + stress_level=Medium,0.06675143038779402,0.26703967446592064,1.7314649956096173
grades=Q2 + stress_level=Medium,reaction_time_ms=Q3,0.06675143038779402,0.4328112118713932,1.7314649956096173
device_usage=Q2 + stress_level=Medium,reaction_time_ms=Q3,0.07972027972027972,0.43241379310344824,1.7298751183919738
reaction_time_ms=Q3,device_usage=Q2 + stress_level=Medium,0.07972027972027972,0.31892166836215663,1.7298751183919736
gender=Male + grades=Q4,device_usage=Q1,0.052129688493324854,0.4334038054968287,1.7294373060540627
device_usage=Q1,gender=Male + grades=Q4,0.052129688493324854,0.20801623541349565,1.7294373060540627
device_usage=Q1 + reaction_time_ms=Q4,age=Q1 + stress_level=Medium,0.051112523839796566,0.3101851851851852,1.727766629944392
age=Q1 + stress_level=Medium,device_usage=Q1 + reaction_time_ms=Q4,0.051112523839796566,0.2847025495750708,1.727766629944392
gaming_hours=Q2,sleep_hours=Q4 + stress_level=Medium,0.06420851875397329,0.25739041794087664,1.7228728826425488
sleep_hours=Q4 + stress_level=Medium,gaming_hours=Q2,0.06420851875397329,0.42978723404255315,1.7228728826425488
study_hours=Q1,gaming_hours=Q4 + grades=Q1 + reaction_time_ms=Q1,0.050222504767959315,0.2006094464195023,1.7168588640798537
gaming_hours=Q4 + grades=Q1 + reaction_time_ms=Q1,study_hours=Q1,0.050222504767959315,0.42981501632208924,1.7168588640798537
device_usage=Q1 + gaming_hours=Q1 + stress_level=Medium,grades=Q4,0.06586141131595677,0.4288079470198675,1.7154498999548617
grades=Q4,device_usage=Q1 + gaming_hours=Q1 + stress_level=Medium,0.06586141131595677,0.2634791454730417,1.7154498999548615
age=Q1 + stress_level=Medium,addiction_score=Q1 + reaction_time_ms=Q4,0.05696122059758423,0.31728045325779036,1.715058944929568
addiction_score=Q1 + reaction_time_ms=Q4,age=Q1 + stress_level=Medium,0.05696122059758423,0.3079037800687285,1.7150589449295677
reaction_time_ms=Q4,stress_level=Medium + study_hours=Q2,0.063191354100445,0.2527975584944049,1.7125347093527084
stress_level=Medium + study_hours=Q2,reaction_time_ms=Q4,0.063191354100445,0.42807924203273034,1.7125347093527081
gaming_hours=Q2,device_usage=Q2 + gender=Female,0.05073108709472346,0.20336391437308868,1.7124809277776687
device_usage=Q2 + gender=Female,gaming_hours=Q2,0.05073108709472346,0.4271948608137045,1.7124809277776687
attendance=Q4 + stress_level=Medium,gaming_hours=Q1,0.056834075015893194,0.43022136669874883,1.7123942556101515
gaming_hours=Q1,attendance=Q4 + stress_level=Medium,0.056834075015893194,0.2262145748987854,1.7123942556101515
stress_level=Medium,addiction_score=Q2 + reaction_time_ms=Q4,0.053528289891926255,0.10095923261390888,1.7076222892653619
addiction_score=Q2 + reaction_time_ms=Q4,stress_level=Medium,0.053528289891926255,0.9053763440860214,1.7076222892653616
grades=Q4,addiction_score=Q1 + gaming_hours=Q1 + stress_level=Medium,0.07399872854418309,0.2960325534079349,1.7069619006989796
addiction_score=Q1 + gaming_hours=Q1 + stress_level=Medium,grades=Q4,0.07399872854418309,0.42668621700879766,1.7069619006989794
stress_level=Medium + study_hours=Q2,gaming_hours=Q1 + reaction_time_ms=Q4,0.052765416401780035,0.35745047372954347,1.702815248869085
gaming_hours=Q1 + reaction_time_ms=Q4,stress_level=Medium + study_hours=Q2,0.052765416401780035,0.2513628104179285,1.702815248869085
addiction_score=Q1,age=Q3 + stress_level=Medium,0.0508582326764145,0.20314880650076184,1.7015605571123449
age=Q3 + stress_level=Medium,addiction_score=Q1,0.0508582326764145,0.42598509052183176,1.7015605571123447
gender=Female + stress_level=Medium,gaming_hours=Q2,0.10565797838525111,0.4244126659856997,1.7013280417826342
gaming_hours=Q2,gender=Female + stress_level=Medium,0.10565797838525111,0.4235474006116208,1.701328041782634
gender=Female + stress_level=Medium,addiction_score=Q2 + gaming_hours=Q2,0.06433566433566433,0.2584269662921348,1.7008603262658077
addiction_score=Q2 + gaming_hours=Q2,gender=Female + stress_level=Medium,0.06433566433566433,0.4234309623430962,1.7008603262658077
grades=Q4,device_usage=Q1 + gender=Male,0.052129688493324854,0.20854526958290945,1.6996979743726246
device_usage=Q1 + gender=Male,grades=Q4,0.052129688493324854,0.4248704663212435,1.6996979743726246
device_usage=Q1 + reaction_time_ms=Q4 + stress_level=Medium,grades=Q4,0.06102987921169739,0.4247787610619469,1.6993311066898333
grades=Q4,device_usage=Q1 + reaction_time_ms=Q4 + stress_level=Medium,0.06102987921169739,0.24415055951169887,1.6993311066898333
attendance=Q3 + stress_level=Medium,device_usage=Q1,0.054926891290527656,0.42561576354679803,1.6983602132397597
device_usage=Q1,attendance=Q3 + stress_level=Medium,0.054926891290527656,0.2191780821917808,1.6983602132397595
gaming_hours=Q1 + reaction_time_ms=Q4,gaming_genre=RPG + stress_level=Medium,0.05645263827082009,0.26892792247122954,1.6975265732232907
gaming_genre=RPG + stress_level=Medium,gaming_hours=Q1 + reaction_time_ms=Q4,0.05645263827082009,0.35634028892455855,1.6975265732232907
grades=Q1,gaming_hours=Q3 + stress_level=Low,0.05340114431023522,0.21352313167259784,1.6963226571767493
gaming_hours=Q3 + stress_level=Low,grades=Q1,0.05340114431023522,0.4242424242424242,1.6963226571767493
gaming_hours=Q1,social_activity=Q4 + stress_level=Medium,0.05530832803560076,0.22014170040485828,1.6958026186916852
social_activity=Q4 + stress_level=Medium,gaming_hours=Q1,0.05530832803560076,0.426052889324192,1.695802618691685
addiction_score=Q1 + gaming_hours=Q1,gaming_genre=RPG + stress_level=Medium,0.05365543547361729,0.2686187141947804,1.6955747890384814
gaming_genre=RPG + stress_level=Medium,addiction_score=Q1 + gaming_hours=Q1,0.05365543547361729,0.33868378812199035,1.6955747890384811
gaming_hours=Q2 + study_hours=Q3,stress_level=Medium,0.0586141131595677,0.8986354775828459,1.6949084007647681
stress_level=Medium,gaming_hours=Q2 + study_hours=Q3,0.0586141131595677,0.11055155875299759,1.694908400764768
gaming_hours=Q1,attendance=Q1 + stress_level=Medium,0.058232676414494595,0.2317813765182186,1.6942012326354918
attendance=Q1 + stress_level=Medium,gaming_hours=Q1,0.058232676414494595,0.4256505576208178,1.6942012326354918
gaming_hours=Q2,stress_level=Medium + study_hours=Q3,0.0586141131595677,0.23496432212028542,1.6938537062108567
stress_level=Medium + study_hours=Q3,gaming_hours=Q2,0.0586141131595677,0.42254812098991745,1.6938537062108567
stress_level=Medium,device_usage=Q1 + study_hours=Q3,0.06039415130324221,0.11390887290167866,1.693560085768814
device_usage=Q1 + study_hours=Q3,stress_level=Medium,0.06039415130324221,0.8979206049149338,1.6935600857688138
grades=Q1 + study_hours=Q1,gaming_hours=Q4 + reaction_time_ms=Q1,0.050222504767959315,0.35204991087344034,1.6935000299814118
gaming_hours=Q4 + reaction_time_ms=Q1,grades=Q1 + study_hours=Q1,0.050222504767959315,0.2415902140672783,1.6935000299814118
gaming_hours=Q1 + reaction_time_ms=Q4 + stress_level=Medium,grades=Q4,0.0775588048315321,0.42302357836338417,1.6923094831271701
grades=Q4,gaming_hours=Q1 + reaction_time_ms=Q4 + stress_level=Medium,0.0775588048315321,0.31027466937945064,1.6923094831271701
sleep_hours=Q3 + stress_level=Medium,addiction_score=Q1 + gaming_hours=Q1,0.051875397329942785,0.33774834437086093,1.690891615835023
addiction_score=Q1 + gaming_hours=Q1,sleep_hours=Q3 + stress_level=Medium,0.051875397329942785,0.2597071928707829,1.690891615835023
gaming_hours=Q1 + study_hours=Q3,stress_level=Medium,0.05835982199618563,0.896484375,1.6908512252697843
stress_level=Medium,gaming_hours=Q1 + study_hours=Q3,0.05835982199618563,0.11007194244604317,1.690851225269784
stress_level=Medium,reaction_time_ms=Q4 + study_hours=Q3,0.05810553083280356,0.10959232613908873,1.6900855785959468
reaction_time_ms=Q4 + study_hours=Q3,stress_level=Medium,0.05810553083280356,0.896078431372549,1.6900855785959465
addiction_score=Q1,sleep_hours=Q4 + stress_level=Medium,0.063191354100445,0.2524123920771965,1.6895518839890644
sleep_hours=Q4 + stress_level=Medium,addiction_score=Q1,0.063191354100445,0.4229787234042553,1.6895518839890644
attendance=Q1 + reaction_time_ms=Q4,stress_level=Medium,0.056834075015893194,0.8957915831663327,1.689544556739378
stress_level=Medium,attendance=Q1 + reaction_time_ms=Q4,0.056834075015893194,0.10719424460431654,1.6895445567393779
addiction_score=Q4,reaction_time_ms=Q2 + stress_level=Low,0.05098537825810553,0.2042791645440652,1.6894380958349873
reaction_time_ms=Q2 + stress_level=Low,addiction_score=Q4,0.05098537825810553,0.4216614090431125,1.689438095834987
reaction_time_ms=Q4,social_activity=Q2 + stress_level=Medium,0.05619834710743802,0.22482197355035607,1.688848922610841
social_activity=Q2 + stress_level=Medium,reaction_time_ms=Q4,0.05619834710743802,0.4221585482330468,1.688848922610841
gaming_hours=Q1,age=Q1 + stress_level=Medium,0.0761602034329307,0.3031376518218623,1.6885110705233335
age=Q1 + stress_level=Medium,gaming_hours=Q1,0.0761602034329307,0.4242209631728045,1.6885110705233335
gaming_hours=Q1,social_activity=Q2 + stress_level=Medium,0.05645263827082009,0.22469635627530363,1.687905293319258
social_activity=Q2 + stress_level=Medium,gaming_hours=Q1,0.05645263827082009,0.42406876790830944,1.6879052933192578
gender=Female + stress_level=Medium,reaction_time_ms=Q4,0.10502225047679593,0.421859039836568,1.6876507366808784
reaction_time_ms=Q4,gender=Female + stress_level=Medium,0.10502225047679593,0.4201424211597152,1.6876507366808784
gaming_hours=Q1,age=Q3 + stress_level=Medium,0.05060394151303242,0.20141700404858298,1.6870550978084187
age=Q3 + stress_level=Medium,gaming_hours=Q1,0.05060394151303242,0.42385516506922255,1.6870550978084187
addiction_score=Q1 + reaction_time_ms=Q4 + stress_level=Medium,grades=Q4,0.06764144945963128,0.4215530903328051,1.68642678304553
grades=Q4,addiction_score=Q1 + reaction_time_ms=Q4 + stress_level=Medium,0.06764144945963128,0.2706002034587996,1.68642678304553
social_activity=Q2 + stress_level=Medium,addiction_score=Q1,0.05619834710743802,0.4221585482330468,1.6862757652884273
addiction_score=Q1,social_activity=Q2 + stress_level=Medium,0.05619834710743802,0.22447943118334182,1.6862757652884273
gaming_genre=RPG + stress_level=Medium,reaction_time_ms=Q4,0.06675143038779402,0.42134831460674155,1.6856075759827174
reaction_time_ms=Q4,gaming_genre=RPG + stress_level=Medium,0.06675143038779402,0.26703967446592064,1.6856075759827174
gaming_hours=Q1 + stress_level=Medium,grades=Q4,0.09243483788938335,0.4209612044006949,1.6840589382560862
grades=Q4,gaming_hours=Q1 + stress_level=Medium,0.09243483788938335,0.36978636826042727,1.684058938256086
age=Q3 + stress_level=Medium,device_usage=Q1,0.05034965034965035,0.42172523961661346,1.6828356213011997
device_usage=Q1,age=Q3 + stress_level=Medium,0.05034965034965035,0.2009132420091324,1.6828356213011995
attendance=Q1 + gaming_hours=Q2,stress_level=Medium,0.05454545454545454,0.8918918918918919,1.6821893836282324
stress_level=Medium,attendance=Q1 + gaming_hours=Q2,0.05454545454545454,0.10287769784172661,1.6821893836282324
stress_level=Medium,attendance=Q4 + reaction_time_ms=Q4,0.057596948506039414,0.10863309352517986,1.681888347589645
attendance=Q4 + reaction_time_ms=Q4,stress_level=Medium,0.057596948506039414,0.8917322834645669,1.6818883475896447
addiction_score=Q1,stress_level=Medium + study_hours=Q3,0.05835982199618563,0.2331132554596242,1.6805093988908746
stress_level=Medium + study_hours=Q3,addiction_score=Q1,0.05835982199618563,0.4207149404216315,1.6805093988908744
gaming_hours=Q2 + gender=Female,device_usage=Q2,0.05073108709472346,0.4204425711275026,1.680274807885065
device_usage=Q2,gaming_hours=Q2 + gender=Female,0.05073108709472346,0.20274390243902438,1.680274807885065
age=Q1 + stress_level=Medium,device_usage=Q1 + gaming_hours=Q1,0.05314685314685315,0.29603399433427763,1.67987544403975
device_usage=Q1 + gaming_hours=Q1,age=Q1 + stress_level=Medium,0.05314685314685315,0.3015873015873016,1.67987544403975
gaming_hours=Q2 + reaction_time_ms=Q3,gaming_genre=FPS + stress_level=Medium,0.06077558804831532,0.3676923076923077,1.67938443670151
gaming_genre=FPS + stress_level=Medium,gaming_hours=Q2 + reaction_time_ms=Q3,0.06077558804831532,0.2775842044134727,1.6793844367015098
gaming_hours=Q4,grades=Q1 + study_hours=Q1,0.059885568976478065,0.2395727365208545,1.6793579079648135
grades=Q1 + study_hours=Q1,gaming_hours=Q4,0.059885568976478065,0.4197860962566845,1.6793579079648135
age=Q3 + gaming_hours=Q1,stress_level=Medium,0.05060394151303242,0.8903803131991052,1.6793384084678566
